@annakiss I'm based in the Netherlands. But still on my bucket-list is a trip to the UK/London. I think otherwise of the photogenic part 	4
  DD has pinkeye...not fun.	0
@Boy_Kill_Boy Anything for first class tix 	4
@getmerohit poor sutil.... tried to hard to maintain his position 	0
Who else misses Parade the day incredibly much.. 	0
@susiebubble Your emails are not working it seems  x	0
@persef I would gladly have him back in exchange for my sandwich though 	0
@MeganBull how do you know how much your twitter profile is worth?? haha...or was that a joke? 	4
Seattle PRIDE will be June 28th at 11am.  Come out and support your community! March with the marriage equality contingent! 	4
@emzsy I've come down with something. Had to come home from work.  feel shit. xox	0
Just got home ... (from school)... bunch of homeworks again... 	0
@RobbieTaylor I have no comment about who won the game until this replay is completed. 	4
Time to sleep... Long day again tomorrow 	0
@pamelaong Glad the blog helped 	4
Drinking coffee 	4
@catherinequinn9 wasn't doing anything particularly interesting just did the school run with the kiddies haha 	4
@Shadez mmm...i wouldn't mind li'l Katy's either.. 	4
Everytime she stops talkin or replying for hours or days it is like she's leavin me all over again 	0
@likestarlight I like this icon. Your eyes are awesome in it 	4
@shabzcohelp can I have it 	4
Figuring out how to live a life where I'm my own boss... fun 	4
I have a 1,500-word deadline in 2 days, stacks of research materials are surrounding me, and I don't have a clue how to start  Need coffee	0
@team_allen jealous!  I'm yet to find a local chinese i'm satisfied with 	0
I miss my Brandon 	0
iranian election much more interesting than transcendental idealism 	0
I hate old RM cases, one just bit me 	0
beach this morning,bbq this afternoon. Back to school/work 2morro 	0
#goodsex get the itus 	4
@10rdBen That, Sir Abraham, is a fantastic approach. Thank you. 	4
@SimonBob Nobody cares about grammar anymore. 	0
@greeleyalex  aw im jealous! I miss home. I wish I could be home in CG right now! Watching spanish tv with my Gparents	0
I'm so glad I got to sleep in  Prom was incredible! 	4
I wish today was bagel day 	0
had a lovely birthday.  http://plurk.com/p/xedq0	4
@jmaxxz sssshhhhh....I run both at work 	4
@kerstyn_smith Aw. Love that song. 	4
@radna  is jesus christ also tweeting I wonder?	4
@carloslamona I do too and I miss that. Phone date this week 	4
I could seriously go back to sleep  working 3-11 tonight w/ mitch...but toni won't be there...it's not the same, but i hope it's fun! ilu!	0
@nickasaur hey nick  how are youu? x	4
haven't been on all day  went to bed late last night!	0
@jaimeeashley i demand a picture of the red hair please and thankyou 	4
still with my mother, i wanna go homee 	0
@chrisaffair haha, I AM! but beware, its addicting 	4
@rockinrose theres no such thing as chicargin 	4
Why do peep toe shoes hurt so bad 	0
@JamesDeen you mean she didn't get you chocolate ice cream, or like...chocolate chip? solves the ice cream &amp; chocolate need 	4
@LucasGo Haha. I will! o.O Hows you?  Long time no @ reply.	4
#musicmonday King Blues My Bolder 	4
I have plans for today and friday wiff val n charweee 	4
Just got off the  â  Misery loves company..... Haha	4
missing my mom 	0
@timdifford cheers, I spotted that - couldn't find it on the App Store though 	0
@foprof LOL.  Leave a kid on internet and the kid will do stupid things.	4
Everyone follow @JKitsJena because this twitter is fawked, pleeeeease and thank you 	4
@TeachJoanne you deserve it.. enjoy.  the fact that you didn't break a nail gives you some superhero status, btw. *smooch*	4
I want to post lol cats on here but I can't 	0
@gwyn007 @waz7710    no no really its ok! u try em out and then u can see which works and doesnt  by that time its to late	4
gotta go check/console/convince 2 yo to stay in bed and that he actually WANTS to go to sleep... 20 min nap in car= past his sleep... 	0
@Itxi_Itx @th3maw  This is a great conversation.  What else might you do with your sheets during the act of love?  eh?  eh?  	4
Finally at homeeeeeeeeeeeeeeeeeee 	4
didn't dare to go in my own room for like 15 minutes just because a freaky lizard was on the blinds. GAHH!! WIMP!!! 	0
Cubs game today! My first ever 	4
There was a steady stream at my polling station mostly old folks surely they wouldn't vote for the fascists ... Are people that stupid? 	0
most def   hey mr.jackson !	0
@ItsNeet 100%.. its like getting an A for all your classes.. 	4
@misshelen20 now I seem to have no pic at all 	0
sad that it's not my birthday anymore and that my balloon is deflating 	0
@veronicasmusic Yessss UK soon! I have been waiting for years! Come to Scotland 	4
@alexandramusic Diversity won! damnn i wanted flawless to win 	0
Off to bed.  Goodnight 	4
@vampirefreak101 Hey thanks a lot for you coverage in Motepulciano,  congrats girl!!!!  You make me so happy!!! 	4
yessss @Jonasbrothers have done a video for Fly With Me 	4
But I will follow 	4
@AlanCarr lookin forward to chattyman. the book was well  funny!   x	4
@girl_alex ....  Hope you're okay?	0
I had Wendy's before this. That was a bad choice   http://twitpic.com/6vlkp	0
I am sooo tired!! My eyes literally can't stay open 	0
@hotlantabuzz â¢ *blushing* Me too, me too!!!  Hahahaha	4
just played uno and im tired but I dont wanna go to bed 	0
is wishing you a lovely evening 	4
@BevClement I don't think we talk much about Banks these days - not quite as respected as they once were 	4
@davewhittle and by the look of the fog... you won't be coming any time soon! 	0
i feel bad for my brother... he graduated high school yesterday, but both my parents are here in egypt with me. he was all alone 	0
auchh, drop by 1  (23)sulumitsretsambew-id.com	0
@yunglarry LARRYYYYYY YOU NEVER RESPOND    HAHAHAHAHAHAHAHA	0
@Debbiebarnhill I'm such a plantaholic.... I spent several thousand $s the last few years planting at my brothers lake cabin - he sold it 	0
@michiev why, thank you!  	4
Tra la la la la!  might make a video later  see if i can be bothered 	4
@Lumiel Aren't you sweet? 	4
today was just SPLENDID!!! 	4
i wanna go to the manchester apollo! 	4
After seeing mr. benningfield tonight it really made me start to miss my vand family like hXc  i love you band geeks! &lt;3	0
Mornin every1! Hope all is well I'm your worlds. I'm not sure why I'm at work at 7:45 this mornin, but I guess Its not all bad 	4
Lions lost against South Africa 2day...  but we gave them a good match next time we will win ! xxx	0
@SomeWriter Hey, great minds think alike! 	4
@brandonwalowitz Aww... I hope you change your mind about Twitter. If you ever do, I'll be here reading. 	4
Wondering if I should take K to the release of Transformers 2 tomorrow. I hate crowds 	0
@SamanthaOfUM lol that would tiiiiight but idk about money situation! 	0
@StewartWade ditto!! Goodnight &amp; rest well!! Go play the lottery! I bought a ticket when I was n FL last week but no luck! 	0
home from a long day of work. i wore heels from 11am to 7pm. i must be crazy!! came right home to soak the feets. lol who wana rub em? 	4
@kindstrangers GRACE! we better go see patrick wolf next year. im still super sad we missed the concert. 	0
Going to miss Pastor's sermon on Faith... 	0
i'm feeling quite sleepy today, wish i could stay in bed today...but OK! is my LAST YEAR, so let's go to school 	4
@CatholicChicks hate bein on the phone that long 	0
http://twitpic.com/4eg0i - Before his hair cut. I just wanna kiss that little face all day long 	4
I am ill  And that when it's such good weather! Oh my english is so bad 	0
@sherwinsteel and I still didn't get anything 	0
It feel so good when doing something you like is working  (and making money)	4
mark cubans doin handsprings right now- the &quot;punks and thugs&quot; are sinking.. but he's not looking forward to paying dirk's child support. 	0
@whataboutadam My sis didnt get hers either 	0
Dang it....BRB....have to get the cake, candles and ice cream out and sing happy birthday to my niece. Sweet 16 	4
@Young_SoulBlade hey, wassup? 	4
I'm trying to show @chrispirillo how awesome Woopra is! Help me by going to http://www.geekbrief.tv right now! Thanks!! 	4
friday night and no 1 to go party wit im a loner in my own country 	0
@snikkins How dare you get some before I have a chance to. You're no longer my friend 	0
Morning to all! Hope its a nicer day where you are compaired to here. It's going to rain all day and the next 2 days. 	0
Thank you everyone. I seriously am I lucky guy to have such great and lovely friends. Let's keep in touch  chuckishere.com at #LAX	4
@backstreetboys Happy b-day Backstreeets!!!!Hope you go for many many moree!!Thank you for ur amazing music 	4
&quot;God only gives us 1 life - don't waste it on a loser.&quot;  	4
Ah. The perfect summer day was ruined by the rain. Too good to be true.  but its still hot as hell. I feel sticky and gross. Long day. Ha	0
THIS IS ORIGINAL FROM YOURS TRULY...  &quot;If you want to become wealthy, learn the things most ppl say they don't have time for&quot; -ME	4
@MandyyJirouxx morning already 	0
http://twitpic.com/8cwzd - the swimming pool of our hotel... that makes me dream of summer... in Vienna we have so far no summer 	0
@innocent_eyez26 OMG :o ahahaa. oh well, thats common there  hihii	4
im so sorry you guys! i've been shooting on the lake all week and my phone had a tragic accident! it went to the bottom of Havasu 	0
@thekhris you're probably not but you're only one I know that dances in there undies on twitter LOL 	4
 can some one pleease tell me how to work out the total surface area of a square pyramid? 	0
@Jason25329 Sorry to hear that  but hey, you're eating well at least!	0
@IndyAmanda Sounds possible  It even looks so confusing u dont wanna try! I have to use it at school and I always mess up everything	4
feeling a little crafty. 	4
@TVdotcomAU Don't forget to watch @newinventors too! 	4
i made 29 updates today, my record xD talk to you tomorrow bye 	4
wow i never thought i would have 30 followers. thanks! 	4
@BrokenStruggle to much waffle &amp; not enough drinking going on. he's a less annoying version of numpty! &amp; he's not you which makes me 	0
@PerfectEnigma . . . from the frig. . .but im sure i could have just went and told you that in person.   lol	4
&quot;You're so indecisive. Or decisive. I can't decide.&quot; 	4
@imPLastic 	4
More rain due, ugh, going to a graduation today and was hoping the kids could go swimming 	0
hope you feel better mommy  I love you :X	0
It's brain-fried deadline time.  Dazed, unfocused, a bit of an out-of-body experience.  21 years ago, I would have paid to feel this way. 	4
@RocDoogie I am, I'll admit...  maybe I'll feel better tomorrow, yo! Down 4 studio time??	0
fed up with Windows, so Ubuntu Netbook Remix Edition is now on Kaylee 	4
Sick daddy  send prayer his way	0
aww, man...oh, well - had to work friday anyway 	0
morning twitterland...off to work i go 	0
@Mitchley Oh noooes! Cos of lodging with family I try to avoid getting one after 10pm... prob just as well 	4
@jarich The latter 	0
siting on my TI lessons and finishing my movie.  peace kids, bless ya ^^	4
@Shadows1990 Oh dear  should go out when your better 	0
@kareemdmapantz maybe tomorrow. hahaha i miss youuuu! you have a cam?! ohhh yer laptop! 	4
Awww it all worked out in the end 	4
Foiled again! Being dragged out by parents at a moments notice. I want to draw! 	0
Trying to get on facebook!!! 	0
I adore the mornings when I bawl for hours because I feel so hideous.  Say one effing thing about inner beauty and I'm unfollowing you.	0
@annieomnious    can it be fixed?  can we make a new simple one mayb?	0
@shezzitta thanks for the links to back to life - looking into it right now 	4
@Edwardo01 awwww what a shame... cant get that picture to work 	0
@Wolfie75 Welcomes home  Glad you had a fabbo time!	4
@mattfincham OH NO! not Tony  me sad now...	0
Eating dinner with Tubby. He doesn't want any cow's tongue 	0
ewww if i work at fazoli's i have to year a viser...and ugly shoes...and a pony tail...and no nail polish 	0
sunny morning 	4
@StarJonesEsq On a good note, we DID meet at Marty Richards RED BALL a few years ago, you were so sweet to me I'll never forget it 	4
@kyuhyunnie Less games?  Aww...That must be hard for you...	0
Off to class! 	0
@KellyOlexa it is like boxers under pants....It is to be FREE or not to BE FREE!!!! 	4
@integratedmom R family enjoyed the travel ovr thr, FlagStaff AZ, &amp; the 2 wonders of the world!  They say many r moving thr from CA.	4
@Bowl_the_Bunny lol love how we put some in stars: *some* haha...*crosses fingers* i hope you get more 	4
Playin around online  Colds definately do suck !!! Annoyed and about to get up n make lunch	0
@tommcfly  Tom, I guess you aren't photogenic, because you live is beautiful, perfect. you surprised me 	4
CAN YOU SAY AFTER 30 HOURS OF TRAVELING IM FINALLY IN ARGENTINA?! yes! oh hello Buenos Aires, how i love you 	4
Sorry, that last was for @popculturezoo Doctor who geek speak 	4
*sigh* more boring history to do 	0
@BecM49 i am, thanks (: i'll put you in mine 	4
If anyone wanted to attend TEDMED but can't make the date, I'll happily take your place, and will live-blog it for you too 	4
@MupNorth better than this place...ew   i just need to ask about the area..i really don't know london...oh also if they allow pets!!! ;)	0
@MANDY_EMMERSON I know you do, Go TEAM GB 	4
Ok, apparently BOTH broadcast sites are killing my machine today, so broadcast called off. Sorry. 	0
I wish I had the Sims 3 	0
@betsymaebartlet hurts even more when it's one of your best friends 	0
Just got pulled over on 36. I am fucking terrified of cops. My headlights out I guess  mew.	0
@romaiel Not a good time for a relationship.  Maybe a good time for a few flings though. He's young. She's young. They've got years.	4
@d33pak ya...but m missing my &quot;beeryani&quot; on the weekends 	0
taking a bath..and then go to the chruch!! 	4
Oh no, was meant to go to the post office before it closed  hope they don't return my package	0
@PinkBerryGirl yes very true! the food was awesome  got my jumbo onion rings check my twitpic for a pic of them, lol &amp; philly cheesesteak!	4
Trying to learn some &quot;PHOTOGRAPHY&quot; 	4
@mosesma You strike again with your article on twiter !   http://bit.ly/Ob9HA	4
History exam today and dreading it 	0
#iranelection The &quot;yellow Press&quot; is alive and well in the 21st century, how quickly we forget the USS Maine 	0
@Dj_Phat awwwwwwwwww, that's how ur doin me now?? lol makin fun of my spelling??  i'ma beat u up when i see u! lol	0
He'd go anywhere with me 	4
We can has OS 3 update?.......no we hasn't.   (shakes head and mopes away)	0
Home and off for hopefully, a sunny weekend 	4
Still cant get Jonas Bros tickets..dreading facing my niece later on ( I can see the tantrum now). Hope they put on another gig in Dublin 	0
@darker_artic yeah...maybe one day it will pay off.  have a nice day	4
wtf happened 2 the sun?? its all alex's fault (quote &quot;Wot wud u do if it started pissin it down?&quot;) rain sucks 	0
I think a homeless person took a bath in my mouth while I was sleeping 	0
@Chinkerfly they never said anything interesting and i always had to wade through dozens of their tweets to get to people i cared about 	4
I'm home. . . . . 	4
God damn why does my knee hurt? 	0
@juzgalvez Hahaha! Don't be scared. They need fresh minds and you're it. 	4
Is going home late today after tiring loooooong day of work..... 	0
@LisaAnneWest i missed it  have to catch up on sunday ohh ye so  fancy ldn on sunday? xoxo	0
must get my butt out to see more shows/concerts. Last one I've been to was Spice Girls 	0
God I wish I was still in America 	0
my tv always freezes while i'm watching inbetweeners 	0
I just finished following some people. Gah, I'm so tired. Goodnight Tweetpeople. 	4
@BATYASMUSIC Don't really have a reason.. haha sounds stupid. I'll be 14 	4
I miss Ashley so much right now 	0
thanks for your support @stevebeasant 	4
I wish there was a forest trail right outside my house where I could walk, hike, bike, and explore! Buuuut I don't. 	0
rode the edge of the storm home, some hail, but as soon as I got through the door, the skys have opened, off to walk the dog in a storm 	4
@Castiel_ yeah. totally. 	0
Still at work  This entire week has felt like an extremely long and awful Monday!	0
omg. I haven't been on here in ages  Well, I'm starting to come back slowly but surely. ;3	0
@writinginrain lol, i have too many favorites. thanks tho. 	4
@frandrescher Apparently you dont have time for ur fans!!!!!!!!!! 	0
@lolitztoeknee Awww, I'm sorry 	0
Together with michael. We just decided to cook some breakfast together. 	4
New tegan &amp; sara video, ROFL! Genius  How is everyone this...not so fine saturday?	4
where's all the rain we were supposed to have today? not complaining tho, it's lovely &amp; bright. very happy making 	4
shout to the homie @stepheezy for the #ff love. even though she's too cool to follow me 	0
kick  butt, Chuck has been renewed for a third season.  Sucks only 13 episodes though.    http://tr.im/lF45	0
blÃ¤Ã¤ i have a headache 	0
time for a tanning session outside, then shower, then PROM! so excited 	4
@DENISE_RICHARDS you looked beautiful!! 	4
MMMMM.... i-ceam woo finished the preface of twific production 	4
@JD_Faery battery pushing will be a global phenomenon by 2012 trust me 	4
Mother's Day is a traditionally time for BBQ here ... unfortunately I don't like BBQ at all  ... but I am also not a mother ;-) ;-)	0
hung with the boy. tomorrowwwwwwwww;; seeing Up with emma and Bribear!  i'm so excited.	4
@keza34 @pob34 dont worry  @Dojie likes me really 	4
uhhggghhhh....sick is not my idea of summer fun 	0
@kpsomotragos I have it on good authority that we'll be getting it around 3am. 	0
@bing siteowner custom search box fail... &quot;market&quot;:&quot;en-AU&quot; does nothing - it still targets US search   should be &quot;only from australia&quot;??	0
packing up my room... 	0
They are gone .. 	0
@Em_Love yes, and FOH played at my friends school  how unfair?	0
is rockin' a minivan til the STi is ready. I miss it already 	0
@fromtheold is that like the sequel to Mathematica?  I like a lot of what that guy does.  Seems to be a bona fide genius 	4
@SenseiRAM We missed you 	4
Ahhh...I finally don't have to keep 5 guys happy...I get waited on tonite 	4
Phew! Done rewriting the 1st bit of my results to order. Reread comments from bosses to ensure I'd incorporated them. Had. But sad now. 	0
http://twitpic.com/5dd11 - @DavidT2006 here's a shot of me baps, they don't taste as nice as I thought they would 	0
@Stella_Holman no, orkut? 	4
@JasonSco good morning jason! yeah, ME TOO! i went to bed @ 1AM and get up @ 6AM. i'm very tired too  still have a long day ahead tho lol	0
eating cha with eric 	4
Slightly better version. Posted the wrong one earlier. Sky is still blown out, sadly  Love the shot tho http://yfrog.com/7grxqj	0
@wizely lol, calm down.  i got a 30day loan offer for only 1500% 	4
@xnattsx not top bad thanks  and you?	4
@KalebNation my name is Ashley 	4
tired  and beleives early mornings should be illegal!	0
just back from SuperCheap - a most successful trip. The bikes are tanked &amp; checked for the week, so all ready to start relaxing 	4
i didnt read cuz i felt to yucky so i had a yogut and that just made made me feel more yucky..damn teeth  and now i dont know what to eat	0
doesn't know what to do with himself today... but might get some blonde put in his hair for summer 	4
JUST ME AND THESE FOUR WALLS AGAIN la la la la la..................... screams! i dont like thunder! 	0
i just cried a lot  im so over that all , and i cant hear it anymore...	0
Awesome pumpkin! Your famous 	4
Doing my hair with my icky thumb was a challenge. Accidentally banged it and it's started bleeding again 	0
@mike_rhodes r u romeo from somewhere? 	4
@Konstantine I said &quot;scar,&quot; sweetie. 	4
@laurie_pringle I mention it in the blog post. It's in Vancouver. 	4
@dougiedaydream well yes but with a trilby, red wayfarers and a vintage casio watch in tow. i thought i looked good. 	0
omg, telkomsel BIS is down again! again!!!  thinking of changing provider 	0
@demib hopefully they are just followers rather than stalkers 	4
http://mobypicture.com/?yxykxt - I knew it from the start. It's a two year old t-shirt by now. Always makes me pleased to see though. 	4
I know I've said this a million times before but...I really wish I wasn't allergic to hair dye 	0
were the ones who made you  x	4
oh no, i need new work shoes...i broke this one! 	0
And the motivation came!  yay! Not finished yet, but well on my way!  Gonna go finish it. xx	4
&quot;Thank You [Lord] for reminding me to see myself the way You see me!&quot; 	4
Oven has been on since 3:15... that's almost 3 hours!  3 loaves (1 cinnamon bread) &amp; 2.5 batches of rolls are baked. scones, not made yet 	0
stuck at home in Temecula for the night  someone come save me pleaseeeeee!	0
@BearTwinsMom thanks sweetie! 	4
